timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1770546546.9313457,0.0,0.0,0.0,1.0,0.016797047017504074,0.12881218188741592,0.039762928453371066,0.0,0.0,9.511396405355201
1770546546.9518669,0.0,0.0,0.0,1.0,0.08415354190806686,0.05053110229693855,-0.03956855853423008,0.0,0.0,9.62703448583066
1770546546.9724517,0.0,0.0,0.0,1.0,-0.03960526555911992,0.009055879488226832,-0.024624226654762434,0.0,0.0,9.941269664854547
1770546546.9929588,0.0,0.0,0.0,1.0,-0.013649740826311603,-0.12633497996604975,-0.08168923567679759,0.0,0.0,10.65166222914575
1770546547.0140328,0.0,0.0,0.0,1.0,-0.036098847394740806,0.05136365130734594,0.16259170987772265,0.0,0.0,10.108159933623604
1770546547.0346868,0.0,0.0,0.0,1.0,-0.018143228326161054,-0.01965718073447644,-0.18594506333205651,0.0,0.0,9.525872534043575
1770546547.0550508,0.0,0.0,0.0,1.0,-0.006733290020367464,0.058248201309451554,0.08008772818793879,0.0,0.0,10.68688039922133
1770546547.0758011,0.0,0.0,0.0,1.0,0.11909895180578056,0.015030749211203669,-0.0635471464075818,0.0,0.0,9.91717935085127
1770546547.0965939,0.0,0.0,0.0,1.0,-0.07860184724405866,-0.0596461817165847,-0.0361935072491054,0.0,0.0,10.020393266756113
1770546547.1171849,0.0,0.0,0.0,1.0,0.09673463872479299,0.1804287687558295,0.17763851947642786,0.0,0.0,9.813720586837944
1770546547.1378288,0.0,0.0,0.0,1.0,-0.10945018473370843,0.02061175419582322,-0.026840602578207046,0.0,0.0,10.0756791485982
1770546547.1582284,0.0,0.0,0.0,1.0,0.07145326846828207,-0.21731193158919418,-0.03167653286276511,0.0,0.0,10.62737735891288
1770546547.1787674,0.0,0.0,0.0,1.0,0.0193279087463739,0.02396293639329135,-0.04081998042201104,0.0,0.0,9.351830747474404
1770546547.1990583,0.0,0.0,0.0,1.0,-0.09619520376370899,0.036547684307793586,-0.049523326310253614,0.0,0.0,10.495239565512227
1770546547.2193546,0.0,0.0,0.0,1.0,-0.015428336450077155,-0.12841859789244683,0.05160803376881258,0.0,0.0,9.567208258330265
1770546547.2398882,0.0,0.0,0.0,1.0,-0.0047287242132094814,0.019475901527619396,-0.10718652790439197,0.0,0.0,9.797765976815382
1770546547.2602363,0.0,0.0,0.0,1.0,0.0941551122770615,-0.03920599083313741,-0.05992975325031689,0.0,0.0,9.74513772003762
1770546547.28148,0.0,0.0,0.0,1.0,-0.013752418188238176,0.011980722495425774,-0.0728791852241814,0.0,0.0,9.87258423654366
1770546547.302665,0.0,0.0,0.0,1.0,-0.027297419084168384,-0.23228965557873835,0.055872751464962955,0.0,0.0,9.69165033302581
1770546547.3244421,0.0,0.0,0.0,1.0,-0.04304885138898526,0.002328070076753929,0.002991544817587866,0.0,0.0,9.052467614769316
1770546547.3450866,0.0,0.0,0.0,1.0,0.16097681326689045,0.015671318651668122,0.015909849172509184,0.0,0.0,9.964186459197759
1770546547.365675,0.0,0.0,0.0,1.0,0.11873390067176207,-0.0029484190707284425,0.03498004213614294,0.0,0.0,9.971659946347035
1770546547.3860385,0.0,0.0,0.0,1.0,-0.20845199593129404,-0.10099933308676706,-0.034501859385121424,0.0,0.0,10.291375872374681
1770546547.4082985,0.0,0.0,0.0,1.0,-0.01527869530044161,0.001539677384197969,-0.10742331668189087,0.0,0.0,9.867410586078416
1770546547.4308999,0.0,0.0,0.0,1.0,-0.0655433372460608,0.1061625158371628,0.016174957239839163,0.0,0.0,9.311575666736935
1770546547.4527118,0.0,0.0,0.0,1.0,-0.040469546575673504,-0.007628525685783059,0.13323666852295177,0.0,0.0,9.324732800364698
1770546547.4737215,0.0,0.0,0.0,1.0,-0.041731998636901135,-0.14416850089593186,0.08968635861393405,0.0,0.0,10.558670667653496
1770546547.49469,0.0,0.0,0.0,1.0,0.03214794438922052,-0.00692666814903186,0.024711135626083937,0.0,0.0,10.598727325677222
1770546547.5149837,0.0,0.0,0.0,1.0,-0.009452785051995878,0.044815538256471374,-0.06870423083530545,0.0,0.0,9.939989722616863
1770546547.5353224,0.0,0.0,0.0,1.0,-0.12334532089622699,-0.0036688112906693767,-0.08041306709054437,0.0,0.0,10.062543483744243
1770546547.555952,0.0,0.0,0.0,1.0,-0.02000339166491774,-0.11011711717348567,-0.02307404378976133,0.0,0.0,9.420856242018964
1770546547.5765114,0.0,0.0,0.0,1.0,-0.09305067726432514,0.06727326170788521,-0.03358682159758571,0.0,0.0,11.73591968583113
1770546547.5982037,0.0,0.0,0.0,1.0,0.0976241124319076,-0.033958363315761374,0.06607899714539299,0.0,0.0,9.032876760247472
