timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1770546542.2904072,0.0,0.0,0.0,1.0,-0.09346038755491382,0.0892030230278722,-0.16750604144254863,0.0,0.0,8.333666490754519
1770546542.3112054,0.0,0.0,0.0,1.0,-0.04602490527897138,-0.08592285992869095,0.0795029278691553,0.0,0.0,9.846825687808284
1770546542.3319063,0.0,0.0,0.0,1.0,0.012809316489632828,-0.07166580514699587,0.14357562831472356,0.0,0.0,9.469001198029169
1770546542.3532884,0.0,0.0,0.0,1.0,0.006948469781096461,0.05233358567114015,0.10528191232437834,0.0,0.0,8.897481466886177
1770546542.3747563,0.0,0.0,0.0,1.0,0.13136075845910408,-0.12552837879433243,-0.040798820289753006,0.0,0.0,10.109278810548975
1770546542.3951955,0.0,0.0,0.0,1.0,-0.0635009836522336,-0.018210941781190818,0.08182576671429721,0.0,0.0,10.100160267836502
1770546542.4159355,0.0,0.0,0.0,1.0,-0.032307162181424,0.05592469127633364,-0.028971243199856514,0.0,0.0,10.29732563661314
1770546542.436476,0.0,0.0,0.0,1.0,-0.016993716826932466,-0.03353999022039964,0.09843835322428841,0.0,0.0,10.02861181208347
1770546542.4568455,0.0,0.0,0.0,1.0,-0.24820712073240228,0.03824485935741024,-0.007524799014282592,0.0,0.0,10.452586673740631
1770546542.4780264,0.0,0.0,0.0,1.0,0.015230918468349081,-0.02778606017593655,-0.002725670184391235,0.0,0.0,9.887043465048428
1770546542.4984958,0.0,0.0,0.0,1.0,-0.15885949390828435,0.09853681591499355,-0.11342830403563789,0.0,0.0,8.926617509451049
1770546542.5195706,0.0,0.0,0.0,1.0,-0.009583280364108137,-0.06104292125606497,-0.12350844533285728,0.0,0.0,9.976585517889324
1770546542.5407643,0.0,0.0,0.0,1.0,0.2094557257838905,-0.11703324498908539,-0.1001866383269076,0.0,0.0,9.415824874531907
1770546542.561105,0.0,0.0,0.0,1.0,-0.022698591778593888,0.12433378172155417,0.06783756299050123,0.0,0.0,10.181444131515224
1770546542.5817337,0.0,0.0,0.0,1.0,-0.15458935231492818,-0.01594196233787434,0.01031728800571042,0.0,0.0,9.856197664252694
1770546542.6029296,0.0,0.0,0.0,1.0,-0.05751132550625243,-0.0035773922838047752,-0.040103614117576465,0.0,0.0,9.893070038866181
1770546542.6232567,0.0,0.0,0.0,1.0,0.021985836666331617,-0.07642350692991423,-0.05834768766125913,0.0,0.0,10.818023550782366
1770546542.6436343,0.0,0.0,0.0,1.0,-0.11713775770936333,0.035334437435888204,0.04773127710974753,0.0,0.0,9.59016200723499
1770546542.664161,0.0,0.0,0.0,1.0,-0.1126752709982397,-8.822494798043854e-06,-0.13637050543355833,0.0,0.0,9.828537414115226
1770546542.6854281,0.0,0.0,0.0,1.0,-0.1722963091534432,0.06698086196740972,0.03537802471300619,0.0,0.0,9.55532900051566
1770546542.7061622,0.0,0.0,0.0,1.0,0.036935991966765704,0.12249537247200314,0.04036407088416978,0.0,0.0,10.142682367096448
1770546542.7268908,0.0,0.0,0.0,1.0,0.0116172164390569,-0.16935828475941778,-0.08818686033822366,0.0,0.0,9.997077800660726
1770546542.7474551,0.0,0.0,0.0,1.0,0.1171495461523219,-0.05491636856815096,0.18926169488881037,0.0,0.0,10.121533321397296
1770546542.7685966,0.0,0.0,0.0,1.0,0.12255463217049758,-0.15910484900356675,-0.011751550060396028,0.0,0.0,10.305307202975449
1770546542.7890406,0.0,0.0,0.0,1.0,0.12758566834904503,0.14174414645362748,-0.041191915916913256,0.0,0.0,10.043720706425681
1770546542.8107312,0.0,0.0,0.0,1.0,0.14836590594912613,-0.013145906451084103,-0.006241111016497096,0.0,0.0,10.231634573240802
1770546542.8315516,0.0,0.0,0.0,1.0,-0.019813837325028106,0.012890414026529585,0.15513841431872694,0.0,0.0,9.573183744078149
1770546542.8522456,0.0,0.0,0.0,1.0,-0.030509930610439242,-0.0627828829400456,-0.00747653526305364,0.0,0.0,9.740426040956853
1770546542.8750255,0.0,0.0,0.0,1.0,-0.04439482664867603,-0.018224968334395103,0.04128617181610061,0.0,0.0,9.553478226406527
1770546542.895742,0.0,0.0,0.0,1.0,-0.04408975212925939,-0.09723789777846478,0.12960815493562014,0.0,0.0,9.671271212901937
1770546542.916339,0.0,0.0,0.0,1.0,0.07308810773420867,0.06959607237055106,0.012195864988298433,0.0,0.0,10.783243288650025
1770546542.9368994,0.0,0.0,0.0,1.0,-0.05020209973888471,-0.035425347901602615,-0.19320092449686194,0.0,0.0,9.953906564131714
1770546542.9571698,0.0,0.0,0.0,1.0,0.03055048396922528,-0.0015926433552452273,0.06089021992038718,0.0,0.0,9.202669975744385
1770546542.977601,0.0,0.0,0.0,1.0,-0.05920332091987858,-0.18404366289839968,0.0005663974823569336,0.0,0.0,9.211842257816938
1770546542.998181,0.0,0.0,0.0,1.0,0.026148426730376307,0.16060525523172978,0.09518291443371014,0.0,0.0,10.138802111278265
1770546543.0189195,0.0,0.0,0.0,1.0,-0.16046610675240733,0.04086644646506735,-0.11747565313797002,0.0,0.0,9.938882516323469
1770546543.041198,0.0,0.0,0.0,1.0,0.01024438743049584,0.0011570965359209266,0.05070713174657681,0.0,0.0,10.389658013124208
1770546543.0615108,0.0,0.0,0.0,1.0,0.06267465094335678,-0.014127369121528103,-0.1501700315821356,0.0,0.0,9.578179136585904
1770546543.08277,0.0,0.0,0.0,1.0,-0.09044587883979995,-0.07329441045158086,-0.15511105582865925,0.0,0.0,10.170722559297177
1770546543.103145,0.0,0.0,0.0,1.0,0.07249103948486367,0.2814787865644919,-0.15447864042733955,0.0,0.0,10.01165172806712
1770546543.1234722,0.0,0.0,0.0,1.0,-0.030703830590922833,-0.2028749878506386,0.0009776340432682948,0.0,0.0,9.92336136958278
1770546543.1437585,0.0,0.0,0.0,1.0,-0.004948265947970014,-0.11311064464985479,0.008560209086267496,0.0,0.0,10.080915859844962
1770546543.1645942,0.0,0.0,0.0,1.0,0.06447408012690707,0.026226751346407534,0.005297960065863592,0.0,0.0,9.71399020622347
1770546543.185384,0.0,0.0,0.0,1.0,0.070475004086208,-0.18893495942776126,0.03641215108983887,0.0,0.0,10.113013765409288
1770546543.2062154,0.0,0.0,0.0,1.0,-0.16981363403525507,0.009007852186707448,-0.03528460154756657,0.0,0.0,9.538385961029231
1770546543.226537,0.0,0.0,0.0,1.0,-0.008875208834511782,0.014382613221373809,0.023644559243678573,0.0,0.0,9.912655413183332
1770546543.247183,0.0,0.0,0.0,1.0,-0.09891942154356814,0.06429723305289368,0.053171582104336305,0.0,0.0,9.4533196308449
1770546543.2675576,0.0,0.0,0.0,1.0,-0.11474659816877252,0.09418221362063257,-0.3375157889568078,0.0,0.0,9.471109727002348
1770546543.2883,0.0,0.0,0.0,1.0,-0.009783110323379572,0.11983915470964449,0.062335700682706253,0.0,0.0,9.905660806697158
1770546543.3102205,0.0,0.0,0.0,1.0,0.04964720352596125,0.03085523203590715,-0.08488492264903476,0.0,0.0,10.011028256903275
1770546543.3305984,0.0,0.0,0.0,1.0,0.1633465547062021,-0.02969301992442787,-0.09815111156514672,0.0,0.0,10.439967494445856
1770546543.3511431,0.0,0.0,0.0,1.0,0.047959881740310045,0.13734807250837597,0.03283208829064179,0.0,0.0,10.273243809945448
1770546543.371418,0.0,0.0,0.0,1.0,0.09063993017775131,0.0221479464706419,-0.01595511322997302,0.0,0.0,9.751762239528695
1770546543.3929555,0.0,0.0,0.0,1.0,0.030751106521025397,0.07022791778301046,-0.17932688276654596,0.0,0.0,9.890219260221722
1770546543.414548,0.0,0.0,0.0,1.0,0.1131982855966603,0.10410599147007325,0.13326134912116092,0.0,0.0,9.582935207562755
1770546543.4350355,0.0,0.0,0.0,1.0,-0.030100671111390725,-0.1054311307710874,0.03968729873262908,0.0,0.0,9.635588470839236
1770546543.4555664,0.0,0.0,0.0,1.0,-0.2334750235165982,0.06148332821471852,-0.09456572659406842,0.0,0.0,9.844838180324087
1770546543.4776351,0.0,0.0,0.0,1.0,-0.08472855673606033,0.1889522144996748,-0.08020931220496592,0.0,0.0,10.250762820914465
1770546543.4978814,0.0,0.0,0.0,1.0,0.05723927016482183,0.14338717328371928,-0.07948077649871105,0.0,0.0,9.42353960466394
1770546543.518515,0.0,0.0,0.0,1.0,0.07840275078142227,0.06335886462486195,-0.15682476657438071,0.0,0.0,10.28781467039287
1770546543.5389187,0.0,0.0,0.0,1.0,0.08383158318067596,0.08171464506951526,0.08380797093306444,0.0,0.0,9.719318741422203
1770546543.5592074,0.0,0.0,0.0,1.0,0.12316101239123407,0.013787719972666616,-0.07065958827871294,0.0,0.0,9.359473949475834
1770546543.5799854,0.0,0.0,0.0,1.0,-0.0358170823931457,-0.05712845601394265,-0.08370975025584783,0.0,0.0,9.218521086798736
1770546543.6006007,0.0,0.0,0.0,1.0,0.017948373079304816,-0.021321914580764326,-0.006806682506540317,0.0,0.0,9.46679014876879
1770546543.6211834,0.0,0.0,0.0,1.0,0.0032950967805988464,0.10781391476139407,-0.10785354673303178,0.0,0.0,9.538769055453606
1770546543.6420813,0.0,0.0,0.0,1.0,-0.15145284849311735,-0.05208254236647312,-0.08304621016554517,0.0,0.0,9.300668683920355
1770546543.6624696,0.0,0.0,0.0,1.0,0.0429528746132391,0.040408298516073256,-0.1241023652836323,0.0,0.0,9.95910619166052
1770546543.6831634,0.0,0.0,0.0,1.0,-0.08747944957332326,0.2581042546910727,-0.20439702277695626,0.0,0.0,9.526623939802526
1770546543.704254,0.0,0.0,0.0,1.0,-0.19965172537783055,0.08400388122606949,0.057050251413253456,0.0,0.0,9.96923070457301
1770546543.725063,0.0,0.0,0.0,1.0,0.05540463421246622,0.0804589377214552,0.08695227954403681,0.0,0.0,9.567641784934617
1770546543.7460682,0.0,0.0,0.0,1.0,0.10601000748148343,-0.11786429516272941,0.051046308596684103,0.0,0.0,10.33738511360309
1770546543.7664049,0.0,0.0,0.0,1.0,-0.017093891160600134,-0.07409122539911396,-0.1579058535432553,0.0,0.0,9.889364407676872
1770546543.7869446,0.0,0.0,0.0,1.0,-0.018898934548769508,-0.04064701317329916,0.11288827692866737,0.0,0.0,9.885976962767804
1770546543.8077416,0.0,0.0,0.0,1.0,-0.07400016460816909,-0.02387668623685466,0.04597201848266846,0.0,0.0,10.451313114973598
1770546543.8291366,0.0,0.0,0.0,1.0,-0.09178622034237757,0.11963565998141135,-0.042191224932743826,0.0,0.0,10.349464047487531
1770546543.8497653,0.0,0.0,0.0,1.0,0.022991154483935673,-0.12962426629972376,-0.19623540072097442,0.0,0.0,10.2686354954903
1770546543.8706942,0.0,0.0,0.0,1.0,0.23800906494144783,0.046437341190137954,0.012763635949227366,0.0,0.0,9.656513975422778
1770546543.8909576,0.0,0.0,0.0,1.0,-0.20634495586747192,-0.01623541426104461,-0.02949853285577312,0.0,0.0,10.27716497988227
1770546543.911898,0.0,0.0,0.0,1.0,0.20392648196805482,0.09875337047438967,0.11729613063729714,0.0,0.0,10.04170194491933
