timestamp,joint_name,command,command_type
1770546544.8562326,joint3,0.18056449288688614,position
1770546544.8562326,joint4,-0.216088163771332,position
1770546544.8769019,joint1,0.18064373260251165,position
1770546544.8769019,joint2,0.31415090696026016,position
1770546544.8769019,joint3,0.056795491292469726,position
1770546544.8769019,joint4,-0.23647904462797492,position
1770546544.89725,joint1,0.3488002635190345,position
1770546544.89725,joint2,0.3394355224375546,position
1770546544.89725,joint3,-0.05198874167230818,position
1770546544.89725,joint4,-0.30782159192594116,position
1770546544.917948,joint1,0.3963778226722798,position
1770546544.917948,joint2,0.15616251782196702,position
1770546544.917948,joint3,-0.16385327322308377,position
1770546544.917948,joint4,-0.22765867829356273,position
1770546544.938727,joint1,0.2524118320509192,position
1770546544.938727,joint2,0.03970007408509176,position
1770546544.938727,joint3,-0.32875972218080124,position
1770546544.938727,joint4,-0.1733693745697431,position
1770546544.9593737,joint1,0.1769440554863314,position
1770546544.9593737,joint2,-0.020064727801445262,position
1770546544.9593737,joint3,-0.2636507810573128,position
1770546544.9593737,joint4,-0.18026747597845072,position
1770546544.9804049,joint1,0.09399073149306314,position
1770546544.9804049,joint2,-0.2496795138457833,position
1770546544.9804049,joint3,-0.32795224351830166,position
1770546544.9804049,joint4,-0.21011426076896053,position
1770546545.0007186,joint1,0.04368010140556197,position
1770546545.0007186,joint2,-0.36683258851123235,position
1770546545.0007186,joint3,-0.17862797012576356,position
1770546545.0007186,joint4,0.01913510753098918,position
1770546545.0210032,joint1,-0.20189586891712968,position
1770546545.0210032,joint2,-0.3567926448399014,position
1770546545.0210032,joint3,-0.17001875797070753,position
1770546545.0210032,joint4,0.07655826288384118,position
1770546545.0414908,joint1,-0.2036199854910642,position
1770546545.0414908,joint2,-0.2603015883893281,position
1770546545.0414908,joint3,-0.04191804674063849,position
1770546545.0414908,joint4,0.23802598740832778,position
1770546545.0619755,joint1,-0.18553422224005356,position
1770546545.0619755,joint2,-0.2702562306965002,position
1770546545.0619755,joint3,-0.036470885903600384,position
1770546545.0619755,joint4,0.24086467296577835,position
1770546545.0830917,joint1,-0.34849249054452763,position
1770546545.0830917,joint2,-0.14107632332733816,position
1770546545.0830917,joint3,0.1491736874076468,position
1770546545.0830917,joint4,0.2675647194374188,position
1770546545.1039412,joint1,-0.27665705048851486,position
1770546545.1039412,joint2,-0.05189590932592042,position
1770546545.1039412,joint3,0.23676192022308803,position
1770546545.1039412,joint4,0.21888206553380338,position
1770546545.1244776,joint1,-0.2363321551831306,position
1770546545.1244776,joint2,0.05661965074493399,position
1770546545.1244776,joint3,0.2980502752154728,position
1770546545.1244776,joint4,0.24484241266301782,position
1770546545.145286,joint1,-0.08287758154918615,position
1770546545.145286,joint2,0.2522984272591169,position
1770546545.145286,joint3,0.3160313116420973,position
1770546545.145286,joint4,0.15251740183716567,position
1770546545.1660001,joint1,-0.0049767712559812965,position
1770546545.1660001,joint2,0.34407976963249176,position
1770546545.1660001,joint3,0.33794910337361245,position
1770546545.1660001,joint4,0.018107694285784827,position
1770546545.1865072,joint1,0.16801169528371782,position
1770546545.1865072,joint2,0.3069996281145823,position
1770546545.1865072,joint3,0.2913075843066378,position
1770546545.1865072,joint4,-0.12399436105171532,position
1770546545.208587,joint1,0.09021801230174886,position
1770546545.208587,joint2,0.21311817937060124,position
1770546545.208587,joint3,0.1901574362085547,position
1770546545.208587,joint4,-0.1369783882454048,position
1770546545.229393,joint1,0.21840171278165543,position
1770546545.229393,joint2,0.2778992270960454,position
1770546545.229393,joint3,0.0573926475515859,position
1770546545.229393,joint4,-0.2261524847023844,position
1770546545.2501087,joint1,0.17894238437968868,position
1770546545.2501087,joint2,0.19579011476757818,position
1770546545.2501087,joint3,-0.09768831528950155,position
1770546545.2501087,joint4,-0.2336125890088515,position
1770546545.2708535,joint1,0.2583269162803109,position
1770546545.2708535,joint2,0.10175884109933236,position
1770546545.2708535,joint3,-0.1538465084814301,position
1770546545.2708535,joint4,-0.2710120545107069,position
1770546545.2914894,joint1,0.33807753626309245,position
1770546545.2914894,joint2,-0.04234471544755448,position
1770546545.2914894,joint3,-0.2987848108000883,position
1770546545.2914894,joint4,-0.17283026598389006,position
1770546545.3128865,joint1,0.14466885412177255,position
1770546545.3128865,joint2,-0.14946599858167486,position
1770546545.3128865,joint3,-0.2856396725782155,position
1770546545.3128865,joint4,-0.09424849082239113,position
1770546545.3341289,joint1,0.07405403679676023,position
1770546545.3341289,joint2,-0.22325661822445686,position
1770546545.3341289,joint3,-0.3692618772817534,position
1770546545.3341289,joint4,-0.010648810401535494,position
1770546545.355063,joint1,-0.01463014242680688,position
1770546545.355063,joint2,-0.28990418873647444,position
1770546545.355063,joint3,-0.2942457387599603,position
1770546545.355063,joint4,0.05928353554636821,position
1770546545.3762603,joint1,-0.14703805364976155,position
1770546545.3762603,joint2,-0.2491958565760493,position
1770546545.3762603,joint3,-0.04957745192382468,position
1770546545.3762603,joint4,0.20989904998905096,position
1770546545.397054,joint1,-0.23601262411368265,position
1770546545.397054,joint2,-0.266554609841733,position
1770546545.397054,joint3,-0.05906006975533496,position
1770546545.397054,joint4,0.2685481840528038,position
1770546545.4175224,joint1,-0.27053096669856774,position
1770546545.4175224,joint2,-0.2507088830656976,position
1770546545.4175224,joint3,0.054169647485322325,position
1770546545.4175224,joint4,0.2319685555595731,position
1770546545.4378507,joint1,-0.3696474512927144,position
1770546545.4378507,joint2,-0.16779824763568166,position
1770546545.4378507,joint3,0.1787289239406891,position
1770546545.4378507,joint4,0.30625518248251155,position
1770546545.4584944,joint1,-0.21912608938830896,position
1770546545.4584944,joint2,-0.02039491440306664,position
1770546545.4584944,joint3,0.20542169041446812,position
1770546545.4584944,joint4,0.3218459298842214,position
1770546545.479277,joint1,-0.27012791027184846,position
1770546545.479277,joint2,0.16316717680331927,position
1770546545.479277,joint3,0.13438908270817085,position
1770546545.479277,joint4,0.20347046149970296,position
1770546545.501178,joint1,-0.11619198632965817,position
1770546545.501178,joint2,0.18805326154518895,position
1770546545.501178,joint3,0.2843611899228471,position
1770546545.501178,joint4,0.0857090080969026,position
1770546545.521972,joint1,-0.0565321509847361,position
1770546545.521972,joint2,0.20766714990226684,position
1770546545.521972,joint3,0.28013308854925467,position
1770546545.521972,joint4,-0.0034283734007275243,position
1770546545.5425932,joint1,0.05367991242697526,position
1770546545.5425932,joint2,0.22858312609145606,position
1770546545.5425932,joint3,0.16585063574878928,position
1770546545.5425932,joint4,-0.06987709662510876,position
1770546545.5629814,joint1,0.2501983479782212,position
1770546545.5629814,joint2,0.32421052715005716,position
1770546545.5629814,joint3,0.09158855702156844,position
1770546545.5629814,joint4,-0.18455044440159027,position
1770546545.5834951,joint1,0.2214119369429759,position
1770546545.5834951,joint2,0.17186786310730465,position
1770546545.5834951,joint3,-0.04753191390174796,position
1770546545.5834951,joint4,-0.19817612074916074,position
1770546545.6039507,joint1,0.2526770731468553,position
1770546545.6039507,joint2,0.20197831974371225,position
1770546545.6039507,joint3,-0.17276160664615392,position
1770546545.6039507,joint4,-0.31475117891383664,position
1770546545.624478,joint1,0.29009059127305664,position
1770546545.624478,joint2,0.0869367272943138,position
1770546545.624478,joint3,-0.17232120957079491,position
1770546545.624478,joint4,-0.2666907133542964,position
1770546545.6451263,joint1,0.16368510405781356,position
1770546545.6451263,joint2,0.04177284602859743,position
1770546545.6451263,joint3,-0.30108821424654936,position
1770546545.6451263,joint4,-0.21480872723593641,position
1770546545.665847,joint1,0.22824391989258747,position
1770546545.665847,joint2,-0.16959544234836596,position
1770546545.665847,joint3,-0.2661469952254163,position
1770546545.665847,joint4,-0.2686108018580614,position
1770546545.6864898,joint1,0.08216611710154406,position
1770546545.6864898,joint2,-0.3540285696398144,position
1770546545.6864898,joint3,-0.1818958046667759,position
1770546545.6864898,joint4,-0.01850895938888327,position
1770546545.7074544,joint1,-0.18995713182614327,position
1770546545.7074544,joint2,-0.3562188433759179,position
1770546545.7074544,joint3,-0.2684619563192522,position
1770546545.7074544,joint4,0.10899531294188383,position
1770546545.7280102,joint1,-0.13591011822029664,position
1770546545.7280102,joint2,-0.375662640165697,position
1770546545.7280102,joint3,-0.0966773466061967,position
1770546545.7280102,joint4,0.16342317234473103,position
1770546545.7485063,joint1,-0.28744016525731636,position
1770546545.7485063,joint2,-0.24629996756145633,position
1770546545.7485063,joint3,-0.020453955151283117,position
1770546545.7485063,joint4,0.30555351481952925,position
1770546545.7691731,joint1,-0.3190540911454269,position
1770546545.7691731,joint2,-0.2721888473211987,position
1770546545.7691731,joint3,0.15635027932591003,position
1770546545.7691731,joint4,0.30682469763279735,position
1770546545.7896876,joint1,-0.2577681430939469,position
1770546545.7896876,joint2,-0.0700388092469149,position
1770546545.7896876,joint3,0.2108214967303074,position
1770546545.7896876,joint4,0.3560438359048217,position
1770546545.8105423,joint1,-0.20856178226913724,position
1770546545.8105423,joint2,0.012877861410393985,position
1770546545.8105423,joint3,0.2555618904071546,position
1770546545.8105423,joint4,0.2590695219506488,position
1770546545.8308294,joint1,-0.1937056863943192,position
1770546545.8308294,joint2,0.1605801619576364,position
1770546545.8308294,joint3,0.3538747926425473,position
1770546545.8308294,joint4,0.16553137133582985,position
1770546545.8511455,joint1,-0.09616626164760564,position
1770546545.8511455,joint2,0.20416391812279142,position
1770546545.8511455,joint3,0.19349923270121283,position
1770546545.8511455,joint4,0.11379594866190729,position
1770546545.871848,joint1,0.01592525813133877,position
1770546545.871848,joint2,0.3872025570138242,position
1770546545.871848,joint3,0.3001190011114785,position
1770546545.871848,joint4,-0.09066895153483162,position
1770546545.89305,joint1,0.09929711090289764,position
1770546545.89305,joint2,0.28217598552159306,position
1770546545.89305,joint3,0.18583737312346718,position
1770546545.89305,joint4,-0.08380177434250019,position
1770546545.9135,joint1,0.20402415727660367,position
1770546545.9135,joint2,0.3271777699313454,position
1770546545.9135,joint3,0.08043057627506123,position
1770546545.9135,joint4,-0.1383549686611422,position
1770546545.9342012,joint1,0.29086368892530495,position
1770546545.9342012,joint2,0.2579767614454453,position
1770546545.9342012,joint3,-0.15793098287458923,position
1770546545.9342012,joint4,-0.31470502158683006,position
1770546545.9553266,joint1,0.31872578413321745,position
1770546545.9553266,joint2,0.16777895464715908,position
1770546545.9553266,joint3,-0.16572538003953047,position
1770546545.9553266,joint4,-0.25950138131483536,position
1770546545.9761543,joint1,0.2861221019080963,position
1770546545.9761543,joint2,0.058118651854017565,position
1770546545.9761543,joint3,-0.2908364295842372,position
1770546545.9761543,joint4,-0.25986034773536965,position
1770546545.996604,joint1,0.22651405902821795,position
1770546545.996604,joint2,-0.0219987729485097,position
1770546545.996604,joint3,-0.31639519335246297,position
1770546545.996604,joint4,-0.21637241689907688,position
1770546546.0179224,joint1,0.14420589331670497,position
1770546546.0179224,joint2,-0.21123270953238557,position
1770546546.0179224,joint3,-0.28222171127152945,position
1770546546.0179224,joint4,-0.0008008401144369431,position
