timestamp,joint_name,command,command_type
1770546543.4350436,joint3,-0.12714480682470503,position
1770546543.4350436,joint4,-0.49995304846943933,position
1770546543.4555743,joint1,0.20536422602591076,position
1770546543.4555743,joint2,0.3750213856094873,position
1770546543.4555743,joint3,-0.26330441258262766,position
1770546543.4555743,joint4,-0.39162607792602544,position
1770546543.4776468,joint1,0.275629253040513,position
1770546543.4776468,joint2,0.3609045509318918,position
1770546543.4776468,joint3,-0.21107815323859339,position
1770546543.4776468,joint4,-0.3725208011411521,position
1770546543.4978898,joint1,0.3682851678506169,position
1770546543.4978898,joint2,0.18015190093069405,position
1770546543.4978898,joint3,-0.39929950580485296,position
1770546543.4978898,joint4,-0.27666651307318163,position
1770546543.5185275,joint1,0.5204635104517824,position
1770546543.5185275,joint2,0.1283233213046622,position
1770546543.5185275,joint3,-0.47556422606695764,position
1770546543.5185275,joint4,-0.1788807088523085,position
1770546543.5389314,joint1,0.5329589633226551,position
1770546543.5389314,joint2,0.024794420941348833,position
1770546543.5389314,joint3,-0.5245088019485681,position
1770546543.5389314,joint4,-0.07627425733200854,position
1770546543.5592248,joint1,0.4686855747560087,position
1770546543.5592248,joint2,-0.087437725228768,position
1770546543.5592248,joint3,-0.48085837618396615,position
1770546543.5592248,joint4,0.11475979791401911,position
1770546543.5800018,joint1,0.5348912079147143,position
1770546543.5800018,joint2,-0.1938734874070105,position
1770546543.5800018,joint3,-0.4373856046996222,position
1770546543.5800018,joint4,0.23179789248214056,position
1770546543.60061,joint1,0.3897369924042561,position
1770546543.60061,joint2,-0.3753498075451622,position
1770546543.60061,joint3,-0.4043582230484861,position
1770546543.60061,joint4,0.3243317874304091,position
1770546543.6211922,joint1,0.33152568515220165,position
1770546543.6211922,joint2,-0.4612876144616392,position
1770546543.6211922,joint3,-0.24508138773068686,position
1770546543.6211922,joint4,0.3294493420890584,position
1770546543.6420946,joint1,0.21825526805725526,position
1770546543.6420946,joint2,-0.5186796546757559,position
1770546543.6420946,joint3,-0.18203126286011853,position
1770546543.6420946,joint4,0.43904773961380755,position
1770546543.662484,joint1,0.09694929034759783,position
1770546543.662484,joint2,-0.4177727103650939,position
1770546543.662484,joint3,-0.06471686651821573,position
1770546543.662484,joint4,0.45661235019038976,position
1770546543.683176,joint1,0.05050143624285537,position
1770546543.683176,joint2,-0.4679783818363834,position
1770546543.683176,joint3,0.05918865862179874,position
1770546543.683176,joint4,0.5529774888988165,position
1770546543.7042692,joint1,-0.18645986346790797,position
1770546543.7042692,joint2,-0.3475467724727206,position
1770546543.7042692,joint3,0.2882223084692585,position
1770546543.7042692,joint4,0.4288341552612893,position
1770546543.7250745,joint1,-0.3602016883121453,position
1770546543.7250745,joint2,-0.3907514635150537,position
1770546543.7250745,joint3,0.3541523588505212,position
1770546543.7250745,joint4,0.4242627935378939,position
1770546543.7460797,joint1,-0.3636488312019734,position
1770546543.7460797,joint2,-0.3823518549006969,position
1770546543.7460797,joint3,0.3805544756485256,position
1770546543.7460797,joint4,0.324139722704971,position
1770546543.7664135,joint1,-0.422884359728642,position
1770546543.7664135,joint2,-0.21306036197594835,position
1770546543.7664135,joint3,0.5063973192336678,position
1770546543.7664135,joint4,0.2629516343753505,position
1770546543.7869532,joint1,-0.45901409813317795,position
1770546543.7869532,joint2,-0.09997751151723086,position
1770546543.7869532,joint3,0.4738366653565398,position
1770546543.7869532,joint4,0.021324756858853308,position
1770546543.8077533,joint1,-0.5872921214551412,position
1770546543.8077533,joint2,0.06268773171876271,position
1770546543.8077533,joint3,0.5881354232227851,position
1770546543.8077533,joint4,-0.0927351308861876,position
1770546543.8291545,joint1,-0.41368160841352375,position
1770546543.8291545,joint2,0.20592655166638613,position
1770546543.8291545,joint3,0.5228145971592586,position
1770546543.8291545,joint4,-0.17586897929370843,position
1770546543.849778,joint1,-0.37631261255150433,position
1770546543.849778,joint2,0.21081206380924775,position
1770546543.849778,joint3,0.4952151024111575,position
1770546543.849778,joint4,-0.28067323019108004,position
1770546543.8707108,joint1,-0.3963384439669114,position
1770546543.8707108,joint2,0.37022089546574094,position
1770546543.8707108,joint3,0.3344801549098472,position
1770546543.8707108,joint4,-0.32011854172741694,position
1770546543.890965,joint1,-0.23785254998702615,position
1770546543.890965,joint2,0.49957193346172385,position
1770546543.890965,joint3,0.22100984279273828,position
1770546543.890965,joint4,-0.41887394220995855,position
1770546543.9119117,joint1,-0.07904832186745703,position
1770546543.9119117,joint2,0.3995225363725484,position
1770546543.9119117,joint3,0.04572158715613878,position
1770546543.9119117,joint4,-0.4600460222196453,position
